lhub_ts,Account_Name,_time,index,New_Process_ID,Process_Command_Line,Creator_Process_ID,New_Process_Name,Security_ID,ComputerName,Creator_Process_Name,Account_Domain
1.56095E+12,"ben,-",2019-06-19T09:16:49.000-05:00,bene,0x2210,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=3152111023340783584 --renderer-client-id=4001 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=8176 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,Gord,2019-06-19T09:15:16.000-05:00,local,0x32dc,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9746442638524514240 --renderer-client-id=3175 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5412 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56095E+12,"SERVERTEST$,-",2019-06-19T09:14:47.000-05:00,bene,0x9e0,\??\C:\Windows\system32\conhost.exe 0xffffffff,0x28d4,C:\Windows\System32\conhost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,"SERVERTEST$,-",2019-06-19T09:14:47.000-05:00,bene,0x28d4,"C:\Windows\System32\Essentials\RunTask.exe /asm:""C:\Program Files\Windows Server\Bin\WebApps\MacWebService\bin\Microsoft.WindowsServerSolutions.MacIntegration.MacWebService.dll"" /class:Microsoft.WindowsServerSolutions.MacIntegration.MacTasks /method:SetOnlineOffline /task:""Macintosh Status Report""",0x21c,C:\Windows\System32\Essentials\RunTask.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,"ben,-",2019-06-19T09:14:43.000-05:00,bene,0x34b0,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=17764314948020793846 --renderer-client-id=4000 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7840 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,SPLUNK2$,2019-06-19T09:11:52.000-05:00,local,0x1990,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56095E+12,"ben,-",2019-06-19T09:11:44.000-05:00,bene,0x2e84,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=1438671593001822229 --renderer-client-id=3999 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5796 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,Gord,2019-06-19T09:11:16.000-05:00,local,0x1c50,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=5622932650843999750 --renderer-client-id=3174 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6536 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56095E+12,"ben,-",2019-06-19T09:09:38.000-05:00,bene,0x2054,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=1047864134261533105 --renderer-client-id=3998 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7652 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,Gord,2019-06-19T09:09:16.000-05:00,local,0x1bd0,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=10395426761759813900 --renderer-client-id=3173 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5932 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56095E+12,"ben,-",2019-06-19T09:06:38.000-05:00,bene,0x3504,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=9373719162370600800 --renderer-client-id=3997 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2068 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,Gord,2019-06-19T09:05:16.000-05:00,local,0x1ba4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2627473259177440208 --renderer-client-id=3172 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=11232 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56095E+12,SPLUNK2$,2019-06-19T09:05:01.000-05:00,local,0x37bc,C:\WINDOWS\System32\svchost.exe -k wsappx -p -s ClipSVC,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56095E+12,SPLUNK2$,2019-06-19T09:05:00.000-05:00,local,0x1fd0,C:\WINDOWS\system32\svchost.exe -k wsappx -p -s AppXSvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56095E+12,SPLUNK2$,2019-06-19T09:04:58.000-05:00,local,0xd74,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wlidsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56095E+12,SPLUNK2$,2019-06-19T09:04:58.000-05:00,local,0x180c,C:\WINDOWS\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E},0x1ec,C:\Windows\System32\dllhost.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56095E+12,SPLUNK2$,2019-06-19T09:04:58.000-05:00,local,0x1b64,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,0x1ec,C:\Windows\System32\wbem\WmiPrvSE.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56095E+12,SPLUNK2$,2019-06-19T09:04:58.000-05:00,local,0x3738,C:\WINDOWS\System32\svchost.exe -k netsvcs -p,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56095E+12,SPLUNK2$,2019-06-19T09:04:58.000-05:00,local,0x1a88,taskhostw.exe,0x7e0,C:\Windows\System32\taskhostw.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56095E+12,"SERVERTEST$,SERVERTEST$",2019-06-19T09:04:48.000-05:00,bene,0x2da0,C:\Windows\system32\sppsvc.exe,0x2dc,C:\Windows\System32\sppsvc.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,CONTOSO"
1.56095E+12,"SERVERTEST$,-",2019-06-19T09:04:47.000-05:00,bene,0xce8,\??\C:\Windows\system32\conhost.exe 0xffffffff,0x1dc0,C:\Windows\System32\conhost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,"SERVERTEST$,-",2019-06-19T09:04:47.000-05:00,bene,0x1dc0,"C:\Windows\System32\Essentials\RunTask.exe /asm:""C:\Program Files\Windows Server\Bin\WebApps\MacWebService\bin\Microsoft.WindowsServerSolutions.MacIntegration.MacWebService.dll"" /class:Microsoft.WindowsServerSolutions.MacIntegration.MacTasks /method:SetOnlineOffline /task:""Macintosh Status Report""",0x21c,C:\Windows\System32\Essentials\RunTask.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,"SERVERTEST$,-",2019-06-19T09:04:46.000-05:00,bene,0xdf0,\??\C:\Windows\system32\conhost.exe 0xffffffff,0x3560,C:\Windows\System32\conhost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,"SERVERTEST$,-",2019-06-19T09:04:46.000-05:00,bene,0x3560,"C:\Windows\System32\Essentials\RunTask.exe /asm:""C:\Windows\Microsoft.Net\assembly\GAC_MSIL\AlertFramework\v4.0_6.3.0.0__31bf3856ad364e35\AlertFramework.dll"" /class:Microsoft.WindowsServerSolutions.NetworkHealth.AlertFramework.HealthScheduledTask /method:EvaluateAlertsTaskAction /task:""Alert Evaluations""",0x21c,C:\Windows\System32\Essentials\RunTask.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,"ben,-",2019-06-19T09:04:32.000-05:00,bene,0x3d0,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=15380507611398697446 --renderer-client-id=3996 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6508 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,SPLUNK2$,2019-06-19T09:03:57.000-05:00,local,0x1224,"""C:\WINDOWS\system32\SearchFilterHost.exe"" 0 772 776 784 8192 780",0xf60,C:\Windows\System32\SearchFilterHost.exe,admin,Splunk2,C:\Windows\System32\SearchIndexer.exe,WORKGROUP
1.56095E+12,SPLUNK2$,2019-06-19T09:03:57.000-05:00,local,0x26dc,"""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe298_ Global\UsGthrCtrlFltPipeMssGthrPipe298 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""",0xf60,C:\Windows\System32\SearchProtocolHost.exe,admin,Splunk2,C:\Windows\System32\SearchIndexer.exe,WORKGROUP
1.56095E+12,Gord,2019-06-19T09:03:16.000-05:00,local,0x3750,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=4730802814537881222 --renderer-client-id=3171 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3596 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56095E+12,"ben,-",2019-06-19T09:01:33.000-05:00,bene,0x3568,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=12813499873745867252 --renderer-client-id=3995 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=9728 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,"SERVERTEST$,SERVERTEST$",2019-06-19T09:00:05.000-05:00,bene,0x1794,"c:\windows\system32\inetsrv\w3wp.exe -ap ""WebApiService"" -v ""v4.0"" -l ""webengine4.dll"" -a \\.\pipe\iisipmb43dae2b-686a-4396-9bc5-2531219aa845 -h ""C:\inetpub\temp\apppools\WebApiService\WebApiService.config"" -w """" -m 0 -t 20 -ta 0",0xab8,C:\Windows\System32\inetsrv\w3wp.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,CONTOSO"
1.56095E+12,"SERVERTEST$,-",2019-06-19T09:00:03.000-05:00,bene,0x1934,"""C:\Windows\system32\SearchFilterHost.exe"" 0 600 604 612 65536 608",0x1910,C:\Windows\System32\SearchFilterHost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,"SERVERTEST$,-",2019-06-19T09:00:03.000-05:00,bene,0x24c,"""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe555_ Global\UsGthrCtrlFltPipeMssGthrPipe555 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""",0x1910,C:\Windows\System32\SearchProtocolHost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,SPLUNK2$,2019-06-19T08:59:58.000-05:00,local,0x34bc,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,0x1ec,C:\Windows\System32\wbem\WmiPrvSE.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56095E+12,SPLUNK2$,2019-06-19T08:59:56.000-05:00,local,0x1518,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wlidsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56095E+12,SPLUNK2$,2019-06-19T08:59:56.000-05:00,local,0x23c8,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wisvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56095E+12,SPLUNK2$,2019-06-19T08:59:56.000-05:00,local,0x2f20,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56095E+12,SPLUNK2$,2019-06-19T08:59:56.000-05:00,local,0x1700,C:\WINDOWS\system32\usoclient.exe StartScan,0x7e0,C:\Windows\System32\UsoClient.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56095E+12,"ben,-",2019-06-19T08:59:27.000-05:00,bene,0x26fc,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=15545668181738266434 --renderer-client-id=3994 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7064 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,Gord,2019-06-19T08:59:16.000-05:00,local,0x61c,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11742140778048351370 --renderer-client-id=3170 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5212 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56095E+12,Gord,2019-06-19T08:57:16.000-05:00,local,0x3564,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=1126216961104097579 --renderer-client-id=3169 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6492 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56095E+12,SPLUNK2$,2019-06-19T08:56:52.000-05:00,local,0x3778,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56095E+12,"ben,-",2019-06-19T08:56:27.000-05:00,bene,0x359c,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=10773959632058595813 --renderer-client-id=3993 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=1076 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56095E+12,"SERVERTEST$,-",2019-06-19T08:54:57.000-05:00,bene,0x37bc,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /ua /installsource scheduler",0x22f8,C:\Program Files (x86)\Google\Update\GoogleUpdate.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
